# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
32.50 1.7261 -8.9130e-1 6.6239e-1 -8.2203e-1
32.60 1.6896 -8.8462e-1 6.6130e-1 -8.1541e-1
32.70 1.6540 -8.7787e-1 6.5968e-1 -8.0871e-1
32.80 1.6191 -8.7102e-1 6.5753e-1 -8.0192e-1
32.90 1.5850 -8.6402e-1 6.5505e-1 -7.9506e-1
33.00 1.5517 -8.5680e-1 6.5235e-1 -7.8811e-1
33.10 1.5190 -8.4943e-1 6.4944e-1 -7.8106e-1
33.20 1.4868 -8.4207e-1 6.4644e-1 -7.7390e-1
33.30 1.4551 -8.3480e-1 6.4348e-1 -7.6662e-1
33.40 1.4239 -8.2757e-1 6.4045e-1 -7.5922e-1
33.50 1.3932 -8.2024e-1 6.3687e-1 -7.5172e-1
33.60 1.3631 -8.1270e-1 6.3218e-1 -7.4414e-1
33.70 1.3336 -8.0492e-1 6.2605e-1 -7.3647e-1
33.80 1.3047 -7.9694e-1 6.1861e-1 -7.2874e-1
33.90 1.2764 -7.8878e-1 6.1025e-1 -7.2097e-1
34.00 1.2489 -7.8038e-1 6.0117e-1 -7.1318e-1
34.10 1.2221 -7.7171e-1 5.9142e-1 -7.0539e-1
34.20 1.1960 -7.6276e-1 5.8123e-1 -6.9761e-1
34.30 1.1707 -7.5356e-1 5.7109e-1 -6.8985e-1
34.40 1.1461 -7.4409e-1 5.6114e-1 -6.8214e-1
34.50 1.1223 -7.3429e-1 5.5092e-1 -6.7447e-1
34.60 1.0992 -7.2411e-1 5.3989e-1 -6.6687e-1
34.70 1.0769 -7.1362e-1 5.2815e-1 -6.5934e-1
34.80 1.0552 -7.0288e-1 5.1615e-1 -6.5188e-1
34.90 1.0342 -6.9188e-1 5.0412e-1 -6.4450e-1
35.00 1.0139 -6.8064e-1 4.9207e-1 -6.3721e-1
35.10 0.9942 -6.6917e-1 4.7987e-1 -6.2999e-1
35.20 0.9751 -6.5758e-1 4.6760e-1 -6.2283e-1
35.30 0.9564 -6.4601e-1 4.5546e-1 -6.1572e-1
35.40 0.9381 -6.3459e-1 4.4375e-1 -6.0864e-1
35.50 0.9202 -6.2347e-1 4.3281e-1 -6.0156e-1
35.60 0.9026 -6.1273e-1 4.2290e-1 -5.9449e-1
35.70 0.8853 -6.0236e-1 4.1404e-1 -5.8741e-1
35.80 0.8683 -5.9234e-1 4.0603e-1 -5.8032e-1
35.90 0.8515 -5.8266e-1 3.9859e-1 -5.7322e-1
36.00 0.8350 -5.7331e-1 3.9160e-1 -5.6613e-1
36.10 0.8189 -5.6425e-1 3.8508e-1 -5.5906e-1
36.20 0.8031 -5.5535e-1 3.7898e-1 -5.5204e-1
36.30 0.7876 -5.4650e-1 3.7315e-1 -5.4509e-1
36.40 0.7726 -5.3762e-1 3.6744e-1 -5.3821e-1
