# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
32.40 -0.0998 -3.4225e0 2.5642e0 1.0493e-1
32.50 -0.1124 -3.3852e0 2.5324e0 1.1902e-1
32.60 -0.1244 -3.3482e0 2.5033e0 1.3252e-1
32.70 -0.1355 -3.3105e0 2.4755e0 1.4509e-1
32.80 -0.1454 -3.2711e0 2.4460e0 1.5653e-1
32.90 -0.1544 -3.2300e0 2.4137e0 1.6700e-1
33.00 -0.1630 -3.1882e0 2.3815e0 1.7699e-1
33.10 -0.1715 -3.1475e0 2.3560e0 1.8703e-1
33.20 -0.1802 -3.1092e0 2.3429e0 1.9748e-1
33.30 -0.1894 -3.0733e0 2.3399e0 2.0851e-1
33.40 -0.1991 -3.0392e0 2.3392e0 2.2029e-1
33.50 -0.2095 -3.0075e0 2.3364e0 2.3310e-1
33.60 -0.2208 -2.9793e0 2.3349e0 2.4712e-1
33.70 -0.2328 -2.9544e0 2.3379e0 2.6209e-1
33.80 -0.2449 -2.9311e0 2.3420e0 2.7745e-1
33.90 -0.2566 -2.9074e0 2.3391e0 2.9257e-1
34.00 -0.2678 -2.8822e0 2.3249e0 3.0705e-1
34.10 -0.2782 -2.8553e0 2.3012e0 3.2074e-1
34.20 -0.2879 -2.8275e0 2.2732e0 3.3364e-1
34.30 -0.2970 -2.7994e0 2.2454e0 3.4579e-1
34.40 -0.3055 -2.7715e0 2.2209e0 3.5731e-1
34.50 -0.3136 -2.7445e0 2.2027e0 3.6832e-1
34.60 -0.3212 -2.7184e0 2.1927e0 3.7872e-1
34.70 -0.3280 -2.6918e0 2.1866e0 3.8824e-1
34.80 -0.3341 -2.6634e0 2.1753e0 3.9668e-1
34.90 -0.3395 -2.6326e0 2.1523e0 4.0423e-1
35.00 -0.3446 -2.6007e0 2.1189e0 4.1140e-1
35.10 -0.3497 -2.5696e0 2.0827e0 4.1871e-1
35.20 -0.3552 -2.5408e0 2.0510e0 4.2642e-1
35.30 -0.3609 -2.5145e0 2.0273e0 4.3457e-1
35.40 -0.3668 -2.4906e0 2.0120e0 4.4313e-1
35.50 -0.3730 -2.4689e0 2.0042e0 4.5212e-1
35.60 -0.3796 -2.4493e0 2.0030e0 4.6170e-1
35.70 -0.3866 -2.4321e0 2.0084e0 4.7198e-1
35.80 -0.3940 -2.4174e0 2.0219e0 4.8289e-1
35.90 -0.4015 -2.4046e0 2.0439e0 4.9401e-1
36.00 -0.4086 -2.3920e0 2.0698e0 5.0469e-1
36.10 -0.4150 -2.3776e0 2.0901e0 5.1431e-1
36.20 -0.4203 -2.3601e0 2.0969e0 5.2246e-1
36.30 -0.4246 -2.3392e0 2.0880e0 5.2904e-1
36.40 -0.4280 -2.3154e0 2.0663e0 5.3417e-1
36.50 -0.4307 -2.2896e0 2.0366e0 5.3826e-1
36.60 -0.4329 -2.2631e0 2.0048e0 5.4179e-1
36.70 -0.4352 -2.2371e0 1.9754e0 5.4522e-1
36.80 -0.4376 -2.2124e0 1.9513e0 5.4891e-1
36.90 -0.4402 -2.1893e0 1.9330e0 5.5308e-1
37.00 -0.4433 -2.1681e0 1.9195e0 5.5788e-1
37.10 -0.4468 -2.1488e0 1.9104e0 5.6334e-1
37.20 -0.4506 -2.1316e0 1.9061e0 5.6928e-1
37.30 -0.4545 -2.1157e0 1.9063e0 5.7533e-1
37.40 -0.4581 -2.1001e0 1.9088e0 5.8102e-1
37.50 -0.4612 -2.0836e0 1.9089e0 5.8601e-1
37.60 -0.4639 -2.0656e0 1.9032e0 5.9029e-1
37.70 -0.4663 -2.0468e0 1.8925e0 5.9414e-1
37.80 -0.4687 -2.0279e0 1.8807e0 5.9787e-1
37.90 -0.4710 -2.0097e0 1.8705e0 6.0159e-1
38.00 -0.4733 -1.9921e0 1.8629e0 6.0530e-1
38.10 -0.4755 -1.9749e0 1.8572e0 6.0887e-1
38.20 -0.4776 -1.9577e0 1.8514e0 6.1215e-1
38.30 -0.4793 -1.9399e0 1.8435e0 6.1499e-1
38.40 -0.4807 -1.9213e0 1.8317e0 6.1728e-1
38.50 -0.4818 -1.9018e0 1.8159e0 6.1901e-1
38.60 -0.4826 -1.8819e0 1.7977e0 6.2023e-1
38.70 -0.4831 -1.8619e0 1.7795e0 6.2103e-1
38.80 -0.4833 -1.8420e0 1.7623e0 6.2149e-1
38.90 -0.4835 -1.8222e0 1.7462e0 6.2169e-1
39.00 -0.4834 -1.8027e0 1.7312e0 6.2165e-1
39.10 -0.4833 -1.7834e0 1.7180e0 6.2135e-1
39.20 -0.4829 -1.7642e0 1.7064e0 6.2070e-1
39.30 -0.4822 -1.7446e0 1.6946e0 6.1965e-1
39.40 -0.4813 -1.7243e0 1.6806e0 6.1819e-1
39.50 -0.4802 -1.7033e0 1.6631e0 6.1636e-1
39.60 -0.4789 -1.6817e0 1.6422e0 6.1427e-1
39.70 -0.4775 -1.6600e0 1.6189e0 6.1206e-1
39.80 -0.4761 -1.6384e0 1.5955e0 6.0985e-1
39.90 -0.4748 -1.6176e0 1.5738e0 6.0771e-1
40.00 -0.4735 -1.5975e0 1.5546e0 6.0567e-1
40.10 -0.4723 -1.5782e0 1.5381e0 6.0363e-1
40.20 -0.4709 -1.5595e0 1.5238e0 6.0147e-1
40.30 -0.4694 -1.5408e0 1.5107e0 5.9904e-1
40.40 -0.4677 -1.5219e0 1.4970e0 5.9628e-1
40.50 -0.4657 -1.5024e0 1.4815e0 5.9319e-1
40.60 -0.4637 -1.4825e0 1.4636e0 5.8992e-1
40.70 -0.4616 -1.4627e0 1.4445e0 5.8663e-1
40.80 -0.4596 -1.4435e0 1.4260e0 5.8349e-1
40.90 -0.4578 -1.4252e0 1.4099e0 5.8053e-1
41.00 -0.4560 -1.4078e0 1.3968e0 5.7770e-1
41.10 -0.4542 -1.3914e0 1.3867e0 5.7493e-1
41.20 -0.4524 -1.3758e0 1.3802e0 5.7214e-1
41.30 -0.4506 -1.3612e0 1.3780e0 5.6925e-1
41.40 -0.4486 -1.3469e0 1.3797e0 5.6611e-1
41.50 -0.4463 -1.3326e0 1.3822e0 5.6257e-1
41.60 -0.4438 -1.3174e0 1.3820e0 5.5859e-1
41.70 -0.4410 -1.3015e0 1.3772e0 5.5422e-1
41.80 -0.4380 -1.2851e0 1.3688e0 5.4954e-1
41.90 -0.4348 -1.2686e0 1.3589e0 5.4462e-1
42.00 -0.4314 -1.2520e0 1.3494e0 5.3949e-1
42.10 -0.4280 -1.2354e0 1.3402e0 5.3419e-1
42.20 -0.4245 -1.2187e0 1.3307e0 5.2883e-1
42.30 -0.4210 -1.2024e0 1.3210e0 5.2351e-1
42.40 -0.4176 -1.1865e0 1.3119e0 5.1826e-1
42.50 -0.4141 -1.1710e0 1.3039e0 5.1306e-1
42.60 -0.4107 -1.1557e0 1.2965e0 5.0782e-1
42.70 -0.4071 -1.1404e0 1.2886e0 5.0251e-1
42.80 -0.4035 -1.1249e0 1.2790e0 4.9705e-1
42.90 -0.3997 -1.1090e0 1.2671e0 4.9142e-1
43.00 -0.3958 -1.0927e0 1.2525e0 4.8559e-1
43.10 -0.3918 -1.0760e0 1.2356e0 4.7963e-1
43.20 -0.3878 -1.0593e0 1.2175e0 4.7367e-1
43.30 -0.3838 -1.0431e0 1.2004e0 4.6781e-1
43.40 -0.3799 -1.0276e0 1.1861e0 4.6211e-1
43.50 -0.3761 -1.0127e0 1.1750e0 4.5653e-1
43.60 -0.3722 -9.9832e-1 1.1661e0 4.5098e-1
43.70 -0.3684 -9.8399e-1 1.1573e0 4.4536e-1
43.80 -0.3644 -9.6946e-1 1.1471e0 4.3961e-1
43.90 -0.3602 -9.5457e-1 1.1348e0 4.3365e-1
44.00 -0.3559 -9.3922e-1 1.1204e0 4.2748e-1
44.10 -0.3514 -9.2334e-1 1.1039e0 4.2108e-1
44.20 -0.3468 -9.0694e-1 1.0855e0 4.1451e-1
44.30 -0.3421 -8.9014e-1 1.0652e0 4.0785e-1
44.40 -0.3373 -8.7314e-1 1.0434e0 4.0118e-1
44.50 -0.3326 -8.5617e-1 1.0208e0 3.9457e-1
44.60 -0.3279 -8.3939e-1 9.9813e-1 3.8806e-1
44.70 -0.3233 -8.2290e-1 9.7587e-1 3.8166e-1
44.80 -0.3187 -8.0678e-1 9.5440e-1 3.7540e-1
44.90 -0.3143 -7.9113e-1 9.3413e-1 3.6928e-1
45.00 -0.3099 -7.7603e-1 9.1556e-1 3.6332e-1
45.10 -0.3057 -7.6150e-1 8.9896e-1 3.5754e-1
45.20 -0.3015 -7.4756e-1 8.8426e-1 3.5195e-1
45.30 -0.2976 -7.3422e-1 8.7128e-1 3.4657e-1
45.40 -0.2937 -7.2150e-1 8.5992e-1 3.4143e-1
45.50 -0.2901 -7.0947e-1 8.5026e-1 3.3652e-1
45.60 -0.2865 -6.9810e-1 8.4236e-1 3.3180e-1
45.70 -0.2831 -6.8726e-1 8.3600e-1 3.2720e-1
45.80 -0.2796 -6.7679e-1 8.3065e-1 3.2265e-1
45.90 -0.2762 -6.6651e-1 8.2571e-1 3.1807e-1
46.00 -0.2726 -6.5630e-1 8.2087e-1 3.1342e-1
46.10 -0.2690 -6.4603e-1 8.1584e-1 3.0862e-1
46.20 -0.2652 -6.3552e-1 8.1004e-1 3.0364e-1
46.30 -0.2612 -6.2464e-1 8.0276e-1 2.9842e-1
46.40 -0.2569 -6.1329e-1 7.9358e-1 2.9298e-1
46.50 -0.2526 -6.0147e-1 7.8242e-1 2.8732e-1
46.60 -0.2480 -5.8925e-1 7.6945e-1 2.8152e-1
46.70 -0.2435 -5.7678e-1 7.5509e-1 2.7565e-1
46.80 -0.2388 -5.6427e-1 7.3992e-1 2.6978e-1
46.90 -0.2343 -5.5189e-1 7.2466e-1 2.6397e-1
47.00 -0.2297 -5.3976e-1 7.0989e-1 2.5824e-1
47.10 -0.2252 -5.2786e-1 6.9575e-1 2.5256e-1
47.20 -0.2207 -5.1607e-1 6.8195e-1 2.4692e-1
47.30 -0.2161 -5.0428e-1 6.6794e-1 2.4128e-1
47.40 -0.2116 -4.9244e-1 6.5341e-1 2.3568e-1
47.50 -0.2071 -4.8065e-1 6.3843e-1 2.3014e-1
47.60 -0.2027 -4.6906e-1 6.2352e-1 2.2473e-1
47.70 -0.1984 -4.5783e-1 6.0928e-1 2.1949e-1
47.80 -0.1943 -4.4701e-1 5.9610e-1 2.1443e-1
47.90 -0.1902 -4.3657e-1 5.8388e-1 2.0952e-1
48.00 -0.1863 -4.2638e-1 5.7213e-1 2.0474e-1
48.10 -0.1824 -4.1634e-1 5.6030e-1 2.0007e-1
48.20 -0.1786 -4.0641e-1 5.4814e-1 1.9550e-1
48.30 -0.1748 -3.9662e-1 5.3577e-1 1.9102e-1
48.40 -0.1711 -3.8698e-1 5.2342e-1 1.8662e-1
48.50 -0.1674 -3.7746e-1 5.1111e-1 1.8225e-1
48.60 -0.1637 -3.6796e-1 4.9867e-1 1.7787e-1
48.70 -0.1600 -3.5841e-1 4.8586e-1 1.7346e-1
48.80 -0.1562 -3.4877e-1 4.7254e-1 1.6901e-1
48.90 -0.1523 -3.3902e-1 4.5873e-1 1.6450e-1
49.00 -0.1484 -3.2920e-1 4.4454e-1 1.5995e-1
49.10 -0.1445 -3.1936e-1 4.3024e-1 1.5541e-1
49.20 -0.1405 -3.0959e-1 4.1605e-1 1.5088e-1
49.30 -0.1366 -2.9991e-1 4.0205e-1 1.4639e-1
49.40 -0.1328 -2.9038e-1 3.8819e-1 1.4198e-1
49.50 -0.1289 -2.8104e-1 3.7449e-1 1.3763e-1
49.60 -0.1252 -2.7194e-1 3.6106e-1 1.3337e-1
49.70 -0.1215 -2.6310e-1 3.4812e-1 1.2920e-1
49.80 -0.1179 -2.5454e-1 3.3582e-1 1.2511e-1
49.90 -0.1143 -2.4625e-1 3.2421e-1 1.2110e-1
50.00 -0.1108 -2.3817e-1 3.1317e-1 1.1716e-1
50.10 -0.1073 -2.3024e-1 3.0246e-1 1.1328e-1
50.20 -0.1039 -2.2246e-1 2.9192e-1 1.0947e-1
50.30 -0.1005 -2.1484e-1 2.8153e-1 1.0573e-1
50.40 -0.0972 -2.0740e-1 2.7141e-1 1.0207e-1
50.50 -0.0940 -2.0016e-1 2.6168e-1 9.8507e-2
50.60 -0.0908 -1.9311e-1 2.5235e-1 9.5030e-2
50.70 -0.0877 -1.8625e-1 2.4334e-1 9.1647e-2
50.80 -0.0847 -1.7956e-1 2.3458e-1 8.8366e-2
50.90 -0.0818 -1.7309e-1 2.2608e-1 8.5196e-2
51.00 -0.0789 -1.6685e-1 2.1795e-1 8.2141e-2
51.10 -0.0762 -1.6086e-1 2.1025e-1 7.9199e-2
51.20 -0.0736 -1.5509e-1 2.0299e-1 7.6362e-2
51.30 -0.0710 -1.4952e-1 1.9606e-1 7.3623e-2
51.40 -0.0686 -1.4413e-1 1.8937e-1 7.0976e-2
51.50 -0.0662 -1.3890e-1 1.8287e-1 6.8419e-2
51.60 -0.0639 -1.3385e-1 1.7658e-1 6.5947e-2
51.70 -0.0616 -1.2895e-1 1.7051e-1 6.3553e-2
51.80 -0.0594 -1.2417e-1 1.6460e-1 6.1229e-2
51.90 -0.0573 -1.1950e-1 1.5874e-1 5.8967e-2
52.00 -0.0552 -1.1489e-1 1.5282e-1 5.6762e-2
52.10 -0.0532 -1.1035e-1 1.4678e-1 5.4609e-2
52.20 -0.0512 -1.0588e-1 1.4062e-1 5.2501e-2
52.30 -0.0492 -1.0147e-1 1.3436e-1 5.0433e-2
52.40 -0.0473 -9.7123e-2 1.2807e-1 4.8398e-2
52.50 -0.0453 -9.2850e-2 1.2181e-1 4.6393e-2
52.60 -0.0435 -8.8652e-2 1.1566e-1 4.4411e-2
52.70 -0.0416 -8.4520e-2 1.0963e-1 4.2448e-2
52.80 -0.0397 -8.0447e-2 1.0373e-1 4.0500e-2
52.90 -0.0378 -7.6426e-2 9.7933e-2 3.8569e-2
53.00 -0.0360 -7.2465e-2 9.2239e-2 3.6661e-2
53.10 -0.0342 -6.8588e-2 8.6686e-2 3.4786e-2
53.20 -0.0324 -6.4827e-2 8.1342e-2 3.2955e-2
53.30 -0.0307 -6.1210e-2 7.6272e-2 3.1175e-2
53.40 -0.0290 -5.7756e-2 7.1520e-2 2.9447e-2
53.50 -0.0274 -5.4469e-2 6.7119e-2 2.7767e-2
53.60 -0.0258 -5.1337e-2 6.3077e-2 2.6128e-2
53.70 -0.0242 -4.8330e-2 5.9347e-2 2.4521e-2
53.80 -0.0227 -4.5416e-2 5.5848e-2 2.2939e-2
53.90 -0.0212 -4.2574e-2 5.2505e-2 2.1379e-2
54.00 -0.0197 -3.9792e-2 4.9271e-2 1.9845e-2
54.10 -0.0182 -3.7067e-2 4.6126e-2 1.8340e-2
54.20 -0.0167 -3.4400e-2 4.3054e-2 1.6873e-2
54.30 -0.0153 -3.1809e-2 4.0060e-2 1.5455e-2
54.40 -0.0140 -2.9318e-2 3.7173e-2 1.4097e-2
54.50 -0.0127 -2.6946e-2 3.4433e-2 1.2804e-2
54.60 -0.0115 -2.4706e-2 3.1869e-2 1.1578e-2
54.70 -0.0104 -2.2598e-2 2.9490e-2 1.0419e-2
54.80 -0.0093 -2.0617e-2 2.7290e-2 9.3211e-3
54.90 -0.0082 -1.8756e-2 2.5259e-2 8.2825e-3
55.00 -0.0073 -1.7008e-2 2.3388e-2 7.2997e-3
55.10 -0.0063 -1.5368e-2 2.1669e-2 6.3689e-3
55.20 -0.0055 -1.3824e-2 2.0096e-2 5.4867e-3
55.30 -0.0046 -1.2369e-2 1.8650e-2 4.6505e-3
55.40 -0.0039 -1.0995e-2 1.7307e-2 3.8589e-3
55.50 -0.0031 -9.7015e-3 1.6045e-2 3.1109e-3
55.60 -0.0024 -8.4901e-3 1.4864e-2 2.4037e-3
55.70 -0.0017 -7.3577e-3 1.3773e-2 1.7321e-3
55.80 -0.0011 -6.2941e-3 1.2771e-2 1.0896e-3
55.90 -0.0005 -5.2874e-3 1.1840e-2 4.7031e-4
56.00 0.0001 -4.3274e-3 1.0962e-2 -1.3024e-4
56.10 0.0007 -3.4062e-3 1.0128e-2 -7.1533e-4
56.20 0.0013 -2.5182e-3 9.3348e-3 -1.2865e-3
56.30 0.0018 -1.6599e-3 8.5775e-3 -1.8437e-3
56.40 0.0024 -8.3078e-4 7.8541e-3 -2.3853e-3
56.50 0.0029 -3.2832e-5 7.1637e-3 -2.9091e-3
56.60 0.0034 7.3065e-4 6.5082e-3 -3.4127e-3
56.70 0.0039 1.4562e-3 5.8914e-3 -3.8940e-3
56.80 0.0044 2.1411e-3 5.3171e-3 -4.3517e-3
56.90 0.0048 2.7834e-3 4.7877e-3 -4.7845e-3
57.00 0.0052 3.3827e-3 4.3042e-3 -5.1922e-3
57.10 0.0056 3.9392e-3 3.8661e-3 -5.5746e-3
57.20 0.0059 4.4546e-3 3.4715e-3 -5.9323e-3
57.30 0.0063 4.9303e-3 3.1176e-3 -6.2655e-3
57.40 0.0066 5.3685e-3 2.8010e-3 -6.5748e-3
57.50 0.0069 5.7709e-3 2.5182e-3 -6.8609e-3
57.60 0.0072 6.1395e-3 2.2657e-3 -7.1245e-3
57.70 0.0074 6.4761e-3 2.0405e-3 -7.3663e-3
57.80 0.0076 6.7823e-3 1.8398e-3 -7.5873e-3
57.90 0.0078 7.0600e-3 1.6612e-3 -7.7883e-3
58.00 0.0080 7.3109e-3 1.5023e-3 -7.9702e-3
58.10 0.0082 7.5366e-3 1.3612e-3 -8.1341e-3
58.20 0.0083 7.7387e-3 1.2359e-3 -8.2809e-3
58.30 0.0084 7.9190e-3 1.1247e-3 -8.4115e-3
58.40 0.0086 8.0790e-3 1.0260e-3 -8.5271e-3
58.50 0.0087 8.2202e-3 9.3828e-4 -8.6285e-3
58.60 0.0088 8.3440e-3 8.6028e-4 -8.7166e-3
58.70 0.0088 8.4518e-3 7.9079e-4 -8.7925e-3
58.80 0.0089 8.5448e-3 7.2882e-4 -8.8568e-3
58.90 0.0090 8.6241e-3 6.7344e-4 -8.9103e-3
59.00 0.0090 8.6908e-3 6.2389e-4 -8.9538e-3
59.10 0.0090 8.7459e-3 5.7946e-4 -8.9880e-3
59.20 0.0091 8.7902e-3 5.3956e-4 -9.0136e-3
59.30 0.0091 8.8246e-3 5.0365e-4 -9.0310e-3
59.40 0.0091 8.8498e-3 4.7127e-4 -9.0409e-3
59.50 0.0091 8.8666e-3 4.4202e-4 -9.0438e-3
59.60 0.0091 8.8755e-3 4.1553e-4 -9.0401e-3
59.70 0.0091 8.8771e-3 3.9150e-4 -9.0304e-3
59.80 0.0091 8.8721e-3 3.6965e-4 -9.0150e-3
59.90 0.0090 8.8609e-3 3.4974e-4 -8.9944e-3
60.00 0.0090 8.8440e-3 3.3155e-4 -8.9690e-3
60.10 0.0090 8.8219e-3 3.1490e-4 -8.9390e-3
60.20 0.0089 8.7949e-3 2.9963e-4 -8.9049e-3
60.30 0.0089 8.7634e-3 2.8558e-4 -8.8668e-3
60.40 0.0089 8.7277e-3 2.7263e-4 -8.8252e-3
60.50 0.0088 8.6883e-3 2.6067e-4 -8.7803e-3
60.60 0.0088 8.6453e-3 2.4959e-4 -8.7323e-3
60.70 0.0087 8.5992e-3 2.3931e-4 -8.6815e-3
60.80 0.0087 8.5500e-3 2.2974e-4 -8.6281e-3
60.90 0.0086 8.4982e-3 2.2082e-4 -8.5723e-3
61.00 0.0086 8.4439e-3 2.1249e-4 -8.5144e-3
61.10 0.0085 8.3873e-3 2.0468e-4 -8.4544e-3
61.20 0.0084 8.3286e-3 1.9735e-4 -8.3926e-3
61.30 0.0084 8.2681e-3 1.9045e-4 -8.3291e-3
61.40 0.0083 8.2058e-3 1.8395e-4 -8.2642e-3
61.50 0.0082 8.1420e-3 1.7782e-4 -8.1978e-3
61.60 0.0082 8.0768e-3 1.7200e-4 -8.1303e-3
61.70 0.0081 8.0103e-3 1.6649e-4 -8.0616e-3
61.80 0.0080 7.9427e-3 1.6126e-4 -7.9919e-3
61.90 0.0080 7.8741e-3 1.5627e-4 -7.9214e-3
62.00 0.0079 7.8046e-3 1.5152e-4 -7.8500e-3
62.10 0.0078 7.7343e-3 1.4699e-4 -7.7780e-3
62.20 0.0077 7.6633e-3 1.4265e-4 -7.7054e-3
62.30 0.0077 7.5918e-3 1.3850e-4 -7.6324e-3
62.40 0.0076 7.5197e-3 1.3451e-4 -7.5589e-3
62.50 0.0075 7.4473e-3 1.3069e-4 -7.4850e-3
62.60 0.0074 7.3745e-3 1.2701e-4 -7.4109e-3
62.70 0.0074 7.3014e-3 1.2347e-4 -7.3366e-3
62.80 0.0073 7.2281e-3 1.2005e-4 -7.2622e-3
62.90 0.0072 7.1548e-3 1.1676e-4 -7.1877e-3
63.00 0.0071 7.0813e-3 1.1359e-4 -7.1132e-3
63.10 0.0071 7.0079e-3 1.1051e-4 -7.0387e-3
63.20 0.0070 6.9344e-3 1.0755e-4 -6.9643e-3
63.30 0.0069 6.8611e-3 1.0467e-4 -6.8900e-3
63.40 0.0068 6.7879e-3 1.0189e-4 -6.8159e-3
63.50 0.0068 6.7149e-3 9.9192e-5 -6.7421e-3
63.60 0.0067 6.6421e-3 9.6577e-5 -6.6684e-3
63.70 0.0066 6.5696e-3 9.4040e-5 -6.5951e-3
63.80 0.0065 6.4973e-3 9.1577e-5 -6.5221e-3
63.90 0.0065 6.4253e-3 8.9186e-5 -6.4494e-3
64.00 0.0064 6.3538e-3 8.6864e-5 -6.3771e-3
64.10 0.0063 6.2825e-3 8.4606e-5 -6.3052e-3
64.20 0.0063 6.2117e-3 8.2412e-5 -6.2337e-3
