# R/Å F/kT U/kT C/R <exp(-u/kT)-1>
63.80 0.0064 6.4030e-3 9.0577e-5 -6.4279e-3
63.90 0.0064 6.3323e-3 8.8173e-5 -6.3565e-3
64.00 0.0063 6.2620e-3 8.5840e-5 -6.2854e-3
64.10 0.0062 6.1919e-3 8.3577e-5 -6.2146e-3
64.20 0.0062 6.1223e-3 8.1379e-5 -6.1443e-3
64.30 0.0061 6.0531e-3 7.9245e-5 -6.0744e-3
64.40 0.0060 5.9843e-3 7.7172e-5 -6.0050e-3
64.50 0.0060 5.9159e-3 7.5157e-5 -5.9361e-3
64.60 0.0059 5.8480e-3 7.3198e-5 -5.8676e-3
64.70 0.0058 5.7806e-3 7.1293e-5 -5.7996e-3
64.80 0.0057 5.7137e-3 6.9440e-5 -5.7322e-3
64.90 0.0057 5.6473e-3 6.7638e-5 -5.6653e-3
65.00 0.0056 5.5815e-3 6.5884e-5 -5.5989e-3
65.10 0.0055 5.5162e-3 6.4178e-5 -5.5331e-3
65.20 0.0055 5.4514e-3 6.2517e-5 -5.4679e-3
65.30 0.0054 5.3872e-3 6.0900e-5 -5.4032e-3
65.40 0.0054 5.3235e-3 5.9326e-5 -5.3391e-3
65.50 0.0053 5.2605e-3 5.7793e-5 -5.2756e-3
65.60 0.0052 5.1980e-3 5.6300e-5 -5.2127e-3
65.70 0.0052 5.1361e-3 5.4847e-5 -5.1504e-3
65.80 0.0051 5.0748e-3 5.3431e-5 -5.0886e-3
65.90 0.0050 5.0140e-3 5.2053e-5 -5.0275e-3
66.00 0.0050 4.9539e-3 5.0710e-5 -4.9670e-3
66.10 0.0049 4.8944e-3 4.9401e-5 -4.9072e-3
66.20 0.0049 4.8355e-3 4.8127e-5 -4.8479e-3
66.30 0.0048 4.7771e-3 4.6886e-5 -4.7892e-3
66.40 0.0047 4.7194e-3 4.5676e-5 -4.7311e-3
66.50 0.0047 4.6623e-3 4.4498e-5 -4.6737e-3
66.60 0.0046 4.6058e-3 4.3350e-5 -4.6169e-3
66.70 0.0046 4.5498e-3 4.2232e-5 -4.5606e-3
66.80 0.0045 4.4945e-3 4.1143e-5 -4.5050e-3
66.90 0.0045 4.4398e-3 4.0081e-5 -4.4500e-3
67.00 0.0044 4.3856e-3 3.9047e-5 -4.3956e-3
67.10 0.0044 4.3321e-3 3.8040e-5 -4.3418e-3
67.20 0.0043 4.2792e-3 3.7058e-5 -4.2886e-3
67.30 0.0042 4.2268e-3 3.6102e-5 -4.2360e-3
67.40 0.0042 4.1750e-3 3.5171e-5 -4.1839e-3
67.50 0.0041 4.1239e-3 3.4263e-5 -4.1325e-3
67.60 0.0041 4.0733e-3 3.3379e-5 -4.0817e-3
67.70 0.0040 4.0233e-3 3.2517e-5 -4.0315e-3
67.80 0.0040 3.9738e-3 3.1678e-5 -3.9818e-3
67.90 0.0039 3.9250e-3 3.0860e-5 -3.9327e-3
68.00 0.0039 3.8767e-3 3.0064e-5 -3.8842e-3
68.10 0.0038 3.8290e-3 2.9288e-5 -3.8363e-3
68.20 0.0038 3.7818e-3 2.8532e-5 -3.7889e-3
68.30 0.0037 3.7352e-3 2.7795e-5 -3.7421e-3
68.40 0.0037 3.6891e-3 2.7078e-5 -3.6959e-3
68.50 0.0037 3.6436e-3 2.6379e-5 -3.6502e-3
68.60 0.0036 3.5987e-3 2.5698e-5 -3.6050e-3
68.70 0.0036 3.5542e-3 2.5035e-5 -3.5604e-3
68.80 0.0035 3.5103e-3 2.4389e-5 -3.5164e-3
68.90 0.0035 3.4670e-3 2.3760e-5 -3.4728e-3
69.00 0.0034 3.4241e-3 2.3147e-5 -3.4298e-3
69.10 0.0034 3.3818e-3 2.2549e-5 -3.3874e-3
69.20 0.0034 3.3400e-3 2.1968e-5 -3.3454e-3
69.30 0.0033 3.2987e-3 2.1401e-5 -3.3039e-3
69.40 0.0033 3.2579e-3 2.0849e-5 -3.2630e-3
69.50 0.0032 3.2175e-3 2.0311e-5 -3.2225e-3
69.60 0.0032 3.1777e-3 1.9787e-5 -3.1826e-3
69.70 0.0031 3.1384e-3 1.9277e-5 -3.1431e-3
69.80 0.0031 3.0995e-3 1.8780e-5 -3.1041e-3
69.90 0.0031 3.0612e-3 1.8296e-5 -3.0656e-3
70.00 0.0030 3.0233e-3 1.7824e-5 -3.0276e-3
70.10 0.0030 2.9858e-3 1.7365e-5 -2.9901e-3
70.20 0.0030 2.9489e-3 1.6918e-5 -2.9530e-3
70.30 0.0029 2.9123e-3 1.6482e-5 -2.9163e-3
70.40 0.0029 2.8763e-3 1.6057e-5 -2.8802e-3
70.50 0.0028 2.8406e-3 1.5644e-5 -2.8444e-3
70.60 0.0028 2.8055e-3 1.5241e-5 -2.8092e-3
70.70 0.0028 2.7707e-3 1.4849e-5 -2.7743e-3
70.80 0.0027 2.7364e-3 1.4467e-5 -2.7399e-3
70.90 0.0027 2.7025e-3 1.4095e-5 -2.7059e-3
71.00 0.0027 2.6691e-3 1.3732e-5 -2.6724e-3
71.10 0.0026 2.6360e-3 1.3379e-5 -2.6392e-3
71.20 0.0026 2.6034e-3 1.3035e-5 -2.6065e-3
71.30 0.0026 2.5711e-3 1.2700e-5 -2.5742e-3
71.40 0.0025 2.5393e-3 1.2374e-5 -2.5423e-3
71.50 0.0025 2.5079e-3 1.2056e-5 -2.5108e-3
71.60 0.0025 2.4768e-3 1.1747e-5 -2.4796e-3
71.70 0.0025 2.4462e-3 1.1445e-5 -2.4489e-3
71.80 0.0024 2.4159e-3 1.1152e-5 -2.4185e-3
71.90 0.0024 2.3860e-3 1.0866e-5 -2.3886e-3
72.00 0.0024 2.3565e-3 1.0587e-5 -2.3590e-3
72.10 0.0023 2.3273e-3 1.0316e-5 -2.3298e-3
72.20 0.0023 2.2985e-3 1.0051e-5 -2.3009e-3
72.30 0.0023 2.2701e-3 9.7937e-6 -2.2724e-3
72.40 0.0022 2.2420e-3 9.5428e-6 -2.2443e-3
72.50 0.0022 2.2143e-3 9.2984e-6 -2.2165e-3
72.60 0.0022 2.1869e-3 9.0604e-6 -2.1890e-3
72.70 0.0022 2.1598e-3 8.8285e-6 -2.1619e-3
72.80 0.0021 2.1331e-3 8.6026e-6 -2.1352e-3
72.90 0.0021 2.1067e-3 8.3825e-6 -2.1087e-3
73.00 0.0021 2.0807e-3 8.1681e-6 -2.0826e-3
73.10 0.0021 2.0550e-3 7.9593e-6 -2.0569e-3
73.20 0.0020 2.0296e-3 7.7559e-6 -2.0314e-3
73.30 0.0020 2.0045e-3 7.5577e-6 -2.0063e-3
73.40 0.0020 1.9797e-3 7.3646e-6 -1.9814e-3
73.50 0.0020 1.9553e-3 7.1765e-6 -1.9569e-3
73.60 0.0019 1.9311e-3 6.9933e-6 -1.9327e-3
73.70 0.0019 1.9072e-3 6.8148e-6 -1.9088e-3
73.80 0.0019 1.8837e-3 6.6409e-6 -1.8852e-3
73.90 0.0019 1.8604e-3 6.4714e-6 -1.8619e-3
74.00 0.0018 1.8374e-3 6.3064e-6 -1.8389e-3
74.10 0.0018 1.8147e-3 6.1456e-6 -1.8162e-3
74.20 0.0018 1.7923e-3 5.9889e-6 -1.7937e-3
74.30 0.0018 1.7702e-3 5.8363e-6 -1.7715e-3
74.40 0.0018 1.7483e-3 5.6876e-6 -1.7496e-3
74.50 0.0017 1.7267e-3 5.5427e-6 -1.7280e-3
74.60 0.0017 1.7054e-3 5.4015e-6 -1.7067e-3
74.70 0.0017 1.6844e-3 5.2640e-6 -1.6856e-3
74.80 0.0017 1.6636e-3 5.1300e-6 -1.6648e-3
74.90 0.0016 1.6431e-3 4.9995e-6 -1.6442e-3
75.00 0.0016 1.6228e-3 4.8723e-6 -1.6239e-3
75.10 0.0016 1.6028e-3 4.7483e-6 -1.6038e-3
75.20 0.0016 1.5830e-3 4.6276e-6 -1.5840e-3
75.30 0.0016 1.5635e-3 4.5099e-6 -1.5645e-3
75.40 0.0015 1.5442e-3 4.3953e-6 -1.5452e-3
75.50 0.0015 1.5251e-3 4.2836e-6 -1.5261e-3
75.60 0.0015 1.5063e-3 4.1748e-6 -1.5073e-3
75.70 0.0015 1.4877e-3 4.0688e-6 -1.4887e-3
75.80 0.0015 1.4694e-3 3.9655e-6 -1.4703e-3
75.90 0.0015 1.4513e-3 3.8648e-6 -1.4522e-3
76.00 0.0014 1.4334e-3 3.7667e-6 -1.4342e-3
76.10 0.0014 1.4157e-3 3.6711e-6 -1.4166e-3
76.20 0.0014 1.3983e-3 3.5780e-6 -1.3991e-3
76.30 0.0014 1.3810e-3 3.4873e-6 -1.3818e-3
76.40 0.0014 1.3640e-3 3.3989e-6 -1.3648e-3
76.50 0.0013 1.3472e-3 3.3127e-6 -1.3480e-3
76.60 0.0013 1.3306e-3 3.2287e-6 -1.3313e-3
76.70 0.0013 1.3142e-3 3.1469e-6 -1.3149e-3
76.80 0.0013 1.2980e-3 3.0672e-6 -1.2987e-3
76.90 0.0013 1.2820e-3 2.9895e-6 -1.2827e-3
77.00 0.0013 1.2663e-3 2.9139e-6 -1.2669e-3
77.10 0.0013 1.2507e-3 2.8401e-6 -1.2513e-3
77.20 0.0012 1.2353e-3 2.7682e-6 -1.2359e-3
77.30 0.0012 1.2201e-3 2.6982e-6 -1.2207e-3
77.40 0.0012 1.2050e-3 2.6299e-6 -1.2056e-3
77.50 0.0012 1.1902e-3 2.5634e-6 -1.1908e-3
77.60 0.0012 1.1756e-3 2.4986e-6 -1.1761e-3
77.70 0.0012 1.1611e-3 2.4354e-6 -1.1616e-3
77.80 0.0011 1.1468e-3 2.3739e-6 -1.1473e-3
77.90 0.0011 1.1327e-3 2.3139e-6 -1.1332e-3
78.00 0.0011 1.1188e-3 2.2554e-6 -1.1193e-3
78.10 0.0011 1.1050e-3 2.1985e-6 -1.1055e-3
78.20 0.0011 1.0914e-3 2.1430e-6 -1.0919e-3
78.30 0.0011 1.0780e-3 2.0889e-6 -1.0784e-3
78.40 0.0011 1.0647e-3 2.0362e-6 -1.0652e-3
78.50 0.0011 1.0516e-3 1.9848e-6 -1.0521e-3
78.60 0.0010 1.0387e-3 1.9347e-6 -1.0391e-3
78.70 0.0010 1.0259e-3 1.8859e-6 -1.0263e-3
78.80 0.0010 1.0133e-3 1.8383e-6 -1.0137e-3
78.90 0.0010 1.0009e-3 1.7920e-6 -1.0013e-3
79.00 0.0010 9.8857e-4 1.7468e-6 -9.8895e-4
79.10 0.0010 9.7642e-4 1.7028e-6 -9.7679e-4
79.20 0.0010 9.6442e-4 1.6599e-6 -9.6479e-4
79.30 0.0010 9.5257e-4 1.6181e-6 -9.5293e-4
79.40 0.0009 9.4087e-4 1.5773e-6 -9.4122e-4
79.50 0.0009 9.2931e-4 1.5376e-6 -9.2965e-4
79.60 0.0009 9.1790e-4 1.4989e-6 -9.1823e-4
79.70 0.0009 9.0663e-4 1.4612e-6 -9.0695e-4
79.80 0.0009 8.9549e-4 1.4244e-6 -8.9580e-4
79.90 0.0009 8.8450e-4 1.3886e-6 -8.8480e-4
